Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Product ID,Sales,Quantity,Discount,Profit,Cost of Sale,RegionManager,Returned
94,CA-2019-149587,2019-01-31,2019-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",FUR-FU-10003799,53.34,3,0,16.5354,143.4846,Roxanne Rodriguez,FALSE
95,CA-2019-149587,2019-01-31,2019-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,OFF-BI-10002852,32.96,2,0,16.1504,49.7696,Roxanne Rodriguez,FALSE
96,US-2021-109484,2021-11-06,2021-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738,5.682,1,0.7,-3.788,9.47,Sadie Pawthorne,FALSE
97,CA-2021-161018,2021-11-09,2021-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,FUR-FU-10000629,96.53,7,0,40.5426,635.1674,Chuck Magee,FALSE
98,CA-2021-157833,2021-06-17,2021-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,Trimflex Flexible Post Binders,OFF-BI-10001721,51.312,3,0.2,17.9592,135.9768,Sadie Pawthorne,FALSE
99,CA-2020-149223,2020-09-06,2020-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,OFF-AP-10000358,77.88,6,0,22.5852,444.6948,Roxanne Rodriguez,FALSE
100,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,OFF-PA-10003256,64.624,7,0.2,22.6184,429.7496,Roxanne Rodriguez,FALSE
101,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767,95.976,3,0.2,-10.7973,298.7253,Roxanne Rodriguez,FALSE
102,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,OFF-BI-10002609,1.788,3,0.8,-3.0396,8.4036,Roxanne Rodriguez,FALSE
103,CA-2020-129903,2020-12-01,2020-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040,23.92,4,0,11.7208,83.9592,Roxanne Rodriguez,FALSE
104,US-2019-156867,2019-11-13,2019-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,TEC-AC-10001552,238.896,6,0.2,-26.8758,1460.2518,Sadie Pawthorne,FALSE
105,US-2019-156867,2019-11-13,2019-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",FUR-FU-10004006,102.36,3,0.2,-3.8385,310.9185,Sadie Pawthorne,FALSE
106,US-2019-156867,2019-11-13,2019-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",OFF-BI-10002794,36.882,3,0.7,-25.8174,136.4634,Sadie Pawthorne,FALSE
107,CA-2021-119004,2021-11-23,2021-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499,74.112,8,0.2,17.6016,575.2944,Fred Suzuki,FALSE
108,CA-2021-119004,2021-11-23,2021-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,Speck Products Candyshell Flip Case,TEC-PH-10002844,27.992,1,0.2,2.0994,25.8926,Fred Suzuki,FALSE
109,CA-2021-119004,2021-11-23,2021-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,Newell Chalk Holder,OFF-AR-10000390,3.304,1,0.2,1.0738,2.2302,Fred Suzuki,FALSE
110,CA-2019-129476,2019-10-15,2019-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,Technology,Accessories,Logitech?Gaming G510s - Keyboard,TEC-AC-10000844,339.96,5,0.2,67.992,1631.808,Roxanne Rodriguez,FALSE
111,CA-2021-146780,2021-12-25,2021-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,FUR-FU-10001934,41.96,2,0,10.9096,73.0104,Chuck Magee,FALSE
112,CA-2020-128867,2020-11-03,2020-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",OFF-AR-10000380,75.96,2,0,22.788,129.132,Roxanne Rodriguez,FALSE
113,CA-2020-128867,2020-11-03,2020-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",OFF-BI-10003981,27.24,6,0,13.3476,150.0924,Roxanne Rodriguez,FALSE
114,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",OFF-FA-10000621,40.096,14,0.2,14.5348,546.8092,Chuck Magee,FALSE
115,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",OFF-EN-10002600,4.72,2,0.2,1.652,7.788,Chuck Magee,FALSE
116,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,Xerox 1921,OFF-PA-10004965,23.976,3,0.2,7.4925,64.4355,Chuck Magee,FALSE
117,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",OFF-EN-10002504,130.464,6,0.2,44.0316,738.7524,Chuck Magee,FALSE
118,CA-2019-110457,2019-03-02,2019-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,Hon Racetrack Conference Tables,FUR-TA-10001768,787.53,3,0,165.3813,2197.2087,Sadie Pawthorne,FALSE
119,US-2019-136476,2019-04-05,2019-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,OFF-BI-10003650,157.794,1,0.7,-115.7156,273.5096,Fred Suzuki,FALSE
120,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Furnishings,Artistic Insta-Plaque,FUR-FU-10002157,47.04,3,0,18.3456,122.7744,Chuck Magee,FALSE
121,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,OFF-BI-10003910,30.84,4,0,13.878,109.482,Chuck Magee,FALSE
122,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,"Companion Letter/Legal File, Black",OFF-ST-10000777,226.56,6,0,63.4368,1295.9232,Chuck Magee,FALSE
123,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,OFF-EN-10002500,115.02,9,0,51.759,983.421,Chuck Magee,FALSE
124,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,TEC-PH-10003875,68.04,7,0,19.7316,456.5484,Chuck Magee,FALSE
125,US-2018-152030,2018-12-26,2018-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,600.558,3,0.3,-8.5794,1810.2534,Roxanne Rodriguez,FALSE
126,US-2018-134614,2018-09-20,2018-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,FUR-TA-10004534,617.7,6,0.5,-407.682,4113.882,Roxanne Rodriguez,FALSE
127,US-2021-107272,2021-11-05,2021-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",OFF-BI-10003274,2.388,2,0.7,-1.8308,6.6068,Sadie Pawthorne,FALSE
128,US-2021-107272,2021-11-05,2021-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,243.992,7,0.2,30.499,1677.445,Sadie Pawthorne,FALSE
129,US-2020-125969,2020-11-06,2020-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Furniture,Chairs,"Global Task Chair, Black",FUR-CH-10001146,81.424,2,0.2,-9.1602,172.0082,Sadie Pawthorne,FALSE
130,US-2020-125969,2020-11-06,2020-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,FUR-FU-10003773,238.56,3,0,26.2416,689.4384,Sadie Pawthorne,FALSE
131,US-2021-164147,2021-02-02,2021-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,TEC-PH-10002293,59.97,5,0.4,-11.994,311.844,Chuck Magee,FALSE
132,US-2021-164147,2021-02-02,2021-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,Xerox 1916,OFF-PA-10004997,78.304,2,0.2,29.364,127.244,Chuck Magee,FALSE
133,US-2021-164147,2021-02-02,2021-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,Staples,OFF-FA-10003495,21.456,9,0.2,6.9732,186.1308,Chuck Magee,FALSE
134,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,Xerox 195,OFF-PA-10001804,20.04,3,0,9.6192,50.5008,Sadie Pawthorne,TRUE
135,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,Xerox 1880,OFF-PA-10001736,35.44,1,0,16.6568,18.7832,Sadie Pawthorne,TRUE
136,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",OFF-AR-10004987,11.52,4,0,3.456,42.624,Sadie Pawthorne,TRUE
137,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Office Supplies,Fasteners,Ideal Clamps,OFF-FA-10002988,4.02,2,0,1.9698,6.0702,Sadie Pawthorne,TRUE
138,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Office Supplies,Binders,GBC Wire Binding Strips,OFF-BI-10004781,76.176,3,0.2,26.6616,201.8664,Sadie Pawthorne,TRUE
139,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,OFF-SU-10001218,65.88,6,0,18.4464,376.8336,Sadie Pawthorne,TRUE
140,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,FUR-FU-10001706,43.12,14,0,20.6976,582.9824,Sadie Pawthorne,TRUE
141,CA-2020-110366,2020-09-05,2020-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",FUR-FU-10004984,82.8,2,0.2,10.35,155.25,Chuck Magee,FALSE
142,CA-2021-106180,2021-09-18,2021-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,Newell 343,OFF-AR-10000940,8.82,3,0,2.3814,24.0786,Sadie Pawthorne,FALSE
143,CA-2021-106180,2021-09-18,2021-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,OFF-EN-10004030,10.86,3,0,5.1042,27.4758,Sadie Pawthorne,FALSE
144,CA-2021-106180,2021-09-18,2021-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1911,OFF-PA-10004327,143.7,3,0,68.976,362.124,Sadie Pawthorne,FALSE
145,CA-2021-155376,2021-12-22,2021-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,OFF-AP-10001058,839.43,3,0,218.2518,2300.0382,Roxanne Rodriguez,FALSE
146,CA-2019-110744,2019-09-07,2019-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,Safco Industrial Wire Shelving,OFF-ST-10003656,671.93,7,0,20.1579,4683.3521,Sadie Pawthorne,FALSE
147,CA-2018-110072,2018-10-22,2018-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",FUR-FU-10000521,93.888,4,0.2,12.9096,362.6424,Chuck Magee,FALSE
148,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,Plantronics Cordless?Phone Headset?with In-line Volume - M214C,TEC-PH-10000215,384.45,11,0,103.8015,4125.1485,Roxanne Rodriguez,FALSE
149,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,TEC-PH-10001448,149.97,3,0,5.9988,443.9112,Roxanne Rodriguez,FALSE
150,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",FUR-CH-10000454,1951.84,8,0,585.552,15029.168,Roxanne Rodriguez,FALSE
151,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,OFF-BI-10002735,171.55,5,0,80.6285,777.1215,Roxanne Rodriguez,FALSE
152,CA-2020-158834,2020-03-13,2020-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,OFF-AP-10000326,157.92,5,0.2,17.766,771.834,Sadie Pawthorne,FALSE
153,CA-2020-158834,2020-03-13,2020-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded?Headset,TEC-PH-10001254,203.184,2,0.2,15.2388,391.1292,Sadie Pawthorne,FALSE
154,CA-2019-124919,2019-05-31,2019-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950,58.38,7,0,26.271,382.389,Sadie Pawthorne,FALSE
155,CA-2019-124919,2019-05-31,2019-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,Xerox 1883,OFF-PA-10002254,105.52,4,0,48.5392,373.5408,Sadie Pawthorne,FALSE
156,CA-2019-124919,2019-05-31,2019-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,80.88,6,0,21.0288,464.2512,Sadie Pawthorne,FALSE
157,CA-2019-118948,2019-05-28,2019-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,Newell 311,OFF-AR-10001547,6.63,3,0,1.7901,18.0999,Sadie Pawthorne,FALSE
158,CA-2018-104269,2018-03-01,2018-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,457.568,2,0.2,51.4764,863.6596,Sadie Pawthorne,FALSE
159,CA-2020-114104,2020-11-20,2020-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,Avery 519,OFF-LA-10002475,14.62,2,0,6.8714,22.3686,Roxanne Rodriguez,FALSE
160,CA-2020-114104,2020-11-20,2020-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,Avaya 5420 Digital phone,TEC-PH-10004536,944.93,7,0,236.2325,6378.2775,Roxanne Rodriguez,FALSE
161,CA-2020-162733,2020-05-11,2020-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 1920,OFF-PA-10002751,5.98,1,0,2.691,3.289,Sadie Pawthorne,FALSE
162,CA-2019-119697,2019-12-28,2019-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657,54.384,2,0.2,1.3596,107.4084,Chuck Magee,FALSE
163,CA-2020-154508,2020-11-16,2020-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,Staple envelope,OFF-EN-10004773,28.4,5,0,13.348,128.652,Sadie Pawthorne,FALSE
164,CA-2020-113817,2020-11-07,2020-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,OFF-BI-10004002,27.68,2,0.2,9.688,45.672,Sadie Pawthorne,FALSE
165,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,9.936,3,0.2,2.7324,27.0756,Roxanne Rodriguez,FALSE
166,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822,8159.952,8,0.4,-1359.992,66639.608,Roxanne Rodriguez,FALSE
167,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991,275.928,3,0.2,-58.6347,886.4187,Roxanne Rodriguez,FALSE
168,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,SAFCO Arco Folding Chair,FUR-CH-10004287,1740.06,9,0.3,-24.858,15685.398,Roxanne Rodriguez,FALSE
169,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,OFF-AR-10002656,32.064,6,0.2,6.8136,185.5704,Roxanne Rodriguez,FALSE
170,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,OFF-AP-10002518,177.98,5,0.8,-453.849,1343.749,Roxanne Rodriguez,FALSE
171,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,TEC-PH-10003931,143.976,3,0.2,8.9985,422.9295,Roxanne Rodriguez,FALSE
172,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6?? x 11??",OFF-PA-10000659,20.94,3,0,9.8418,52.9782,Sadie Pawthorne,FALSE
